Real, Imaginary 
6782976224020292821,3804369196702653697
1902184598351326848,11413107590107961091
5706553795053980545,15792578696614331657
17119661385161941636,10484247942423891739
14465496008066721677,13005999753562123601
6502999876781061800,2124511113267267571
1062255556633633785,6373533339801802713
3186766669900901356,673855945695856523
9560300009702704069,2021567837087569569
10234155955398560592,6064703511262708707
12255723792486130161,18194110533788126121
18320427303748838868,17688843453945275131
18067793763827413373,16173042214416722161
17309893144063136888,11625638495831063251
15036191284770307433,16430171413783638137
8215085706891819068,12397026093931811179
6198513046965905589,297590134376330305
148795067188165152,892770403128990915
446385201564495457,2678311209386972745
1339155604693486372,8034933628160918235
4017466814080459117,5658056810773203089
12052400442241377352,16974170432319609267
17710457253014580441,14029023149539724569
16237883611624638092,5193581301200070475
11820162687454811045,15580743903600211425
17013743988654881520,9848743563381531043
14147743818545541329,11099486616435041513
5549743308217520756,14851715775595572923
16649229924652562269,7661659179367615537
13054201626538583576,4538233464393294995
2269116732196647497,13614700393179884985
6807350196589942492,3950613032120551723
1975306516060275861,11851839096361655169
5925919548180827584,17108773215375413891
17777758644542482753,14432831498707138441
16439787786208345028,6405006348702312091
12425875211205931853,768274972397384657
384137486198692328,2304824917192153971
1152412458596076985,6914474751576461913
3457237375788230956,2296680181019834123
10371712127364692869,6890040543059502369
12668392308384526992,2223377555468955491
1111688777734477745,6670132666406866473
3335066333203433236,1563653925511047803
10005198999610299709,4690961776533143409
11568852925121347512,14072885329599430227
16259814701654490921,5325167841379187449
11885955957544369532,15975503524137562347
17211123798923556981,11033022424993583809
14739883249351567712,14652323201271199811
7326161600635599905,7063481456394496201
3531740728197248100,2743700295473936987
10595222184591744301,8231100886421810961
13338922480065681288,6246558585555881267
3123279292777940633,292931682958092185
9369837878333821900,878795048874276555
9662769561291914085,2636385146622829665
10541564610166190640,7909155439868488995
13177949756789020305,5280722245895915369
2640361122947957684,15842166737687746107
7921083368843873053,10633012065644135089
5316506032822067544,13452292123222853651
15949518098466202633,3463388222249457721
10955066147979504668,10390164666748373163
14418454370228962389,12723749926535567873
6361874963267783936,1277761632187600387
638880816093800193,3833284896562801161
1916642448281400580,11499854689688403483
5749927344844201741,16052819995355658833
17249782034532605224,11264971838647873267
14855857956178712441,15348171442234068185
7674085721117034092,9151026179283101323
4575513089641550661,9006334464139752353
13726539268924651984,8572259318709705443
4286129659354852721,7270033882419564713
12858388978064558164,3363357573549142523
1681678786774571261,10090072720647427569
5045036360323713784,11823474088232731091
15135109080971141353,17023678190988641657
8511839095494320828,14177546425546821739
7088773212773410869,5639151129221361985
2819575564610680992,16917453387664085955
8458726693832042977,13858872015573154633
6929436007786577316,4683127899300360667
2341563949650180333,14049383697901082001
7024691848950541000,5254662946284142771
2627331473142071385,15763988838852428313
7881994419426214156,10398478369138181707
5199239184569090853,12748691033704993505
15597717553707272560,1352584953695877283
9899664513702714449,4057754861087631849
11252249467398591732,12173264583262895547
15310004328486223581,18073049676079135025
9036524838039567512,17325660880818301843
8662830440409150921,15083494495035802297
7541747247517901148,8356995337688303659
4178497668844151829,6624241939355359361
12535493006532455488,1425981744356526467
712990872178263233,4277945233069579401
2138972616534789700,12833835699208738203
6416917849604369101,1608018950207111377
804009475103555688,4824056850621334131
2412028425310667065,14472170551864002393
7236085275932001196,6523023508172903947
3261511754086451973,1122326450809160225
9784535262259355920,3366979352427480675
10906861713068516145,10100938057282442025
14273841065495996820,11856070098137774459
5928035049068887229,17121466220703771761
17784105147206661688,14470910514692212051
16458827294200881833,6519243396657532921
12482993735183542268,1110986116263047147
555493058131523573,3332958348789141441
1666479174394570720,9998875046367424323
4999437523183712161,11549881065392721353
14998312569551136484,16202899122468612443
8101449561234306221,11715209219986734097
5857604609993367048,16698883586250650675
17572813829980101145,13203162611332848793
15824953342521200204,2715999686579443147
10581371880144497381,8147999059738329441
13297371566723940528,5997253105505436707
2998626552752718353,17991759316516310121
8995879658258155060,17081789802129827131
8540894901064913565,14351881258970378161
7175940629485189080,6162155629492031251
3081077814746015625,39722814766542137
9243233444238046876,119168444299626411
9282956259004589013,357505332898879233
9402124703304215424,1072515998696637699
9759630036203094657,3217547996089913097
10832146034899732356,9652643988269739291
14049694030989645453,10511187891099666257
5255593945549833128,13086819599589447155
15766781836649499385,2366970651349238233
10406857362529394924,7100911954047714699
12773828013878633157,2855991788433592481
1427995894216796240,8567975365300777443
4283987682650388721,7257182022192780713
12851963047951166164,3324801992868790523
1662400996434395261,9974405978606371569
4987202989303185784,11476473862109563091
14961608967909557353,15982677512619137657
7991338756309568828,11054544390438309739
5527272195219154869,14716889097605377601
16581816585657464608,7257179145397029571
12851961609553290593,3324793362481537097
1662396681240768548,9974380087444611291
4987190043722305645,11476396188624282257
14961570131166916936,15982444492163295155
7991222246081647577,11053845329070782233
5526922664535391116,14714791913502795083
16580767993606173349,7250887593089282017
12848815833399416816,3305918705558294435
1652959352779147217,9917756116674883305
4958878058337441652,11306524276315098299
14876634175012324957,15472828755235743281
7736414377617871640,9524998118288126611
4762499059144063305,10128250281154828217
14287497177432189916,11938006769754933035
5969003384877466517,17367276235555247489
17907010154632399552,15208340559246639235
16827542316478095425,8731533530320814473
13589138802015183044,7747856517252891803
3873928258626445901,4796825478049123793
11621784775879337704,14390476434147371379
16418610253928461497,6277941155023010905
12362342614366281260,387079391359481099
193539695679740549,1161238174078443297
580619087039221648,3483714522235329891
1741857261117664945,10451143566705989673
5225571783352994836,12906686626408417403
15676715350058984509,1826571731806148977
10136657902757850296,5479715195418446931
11963229634563999273,16439145586255340793
17442944829982446204,12423948611346919147
15435346342528235381,378357686621654209
9412550880165602912,1135073059864962627
9790908566787257121,3405219179594887881
10925981626652219748,10215657538784663643
14331200806247107629,12200228542644439313
6100114271322219656,18153941554223766323
18300342813966658969,17568336515252195737
18007540294480873676,15811521398337483979
17129132736023517797,10541076047593348705
14493910060651450160,13176484069070494499
6588242034535247249,2635964059792380265
1317982029896190132,7907892179377140795
3953946089688570397,5276932464421870769
11861838269065711192,15830797393265612307
17138770733487581961,10598904032377733689
14522824053043642652,13349968023423649451
6674984011711824725,3156415922851845121
1578207961425922560,9469247768555535363
4734623884277767681,9960999231957054473
14203871652833303044,11436253622161611803
5718126811080805901,15862016792775283793
17154380433242417704,10692562230906748147
14569653152308149881,13630942619010692825
6815471309505346412,3999339709612975243
1999669854806487621,11998019128838925729
5999009564419462864,17547313312807225571
17997028693258388593,15748451791002573481
17097597932356062548,10351867225588617211
14399305649649084413,12608857603056300017
6304428801528150008,933084661749796819
466542330874898409,2799253985249390457
1399626992624695228,8397761955748171371
4198880977874085685,6746541793534962497
12596642933622257056,1792881306895335875
896440653447667937,5378643920686007625
2689321960343003812,16135931762058022875
8067965881029011437,11514307138754965393
5757153569377482696,16096177342555344563
17271460708132448089,11395043880246930457
14920893976978241036,15738387567031239755
7869193783515619877,10321674553674616033
5160837276837308016,12518279587314296483
15482511830511924049,661350614523786217
9554047344116668916,1984051843571358651
10215397958640455133,5952155530714075953
12199449802211813784,17856466592142227859
18151605332925889737,16675911629007580345
17561327851358565980,13134246739603637803
15790495406656594709,2509252071391810177
